16114,Philosophy ,Goethe,"Every day look at a beautiful picture, read a beautiful poem, listen to some beautiful music, and if possible, say some reasonable thing."
16115,Philosophy ,Chinese proverb,"When you have only two pennies left in the world, buy a loaf of bread with one. and a lily with the other."
16116,Philosophy ,Niels Bohr,The opposite of a correct statement is a false statement. But the opposite of a profound truth may well be another profound truth.
16117,Philosophy ,Henry Ward Beecher,The philosophy of one century is the common sense of the next.
16118,Philosophy ,Oliver Goldsmith,"Philosophy is a good horse in the stable, but an errant jade on a journey."
16119,Philosophy ,John Keats,"Philosophy will clip an Angel's wings Conquer all mysteries by rule and line, Empty the haunted air, the gnomed mine -Unweave a rainbow."
16120,Philosophy ,William Shakespeare,"Adversity's sweet milk, philosophy."
16121,Philosophy ,Michel de Montaigne,Philosophy is doubt.
16122,Philosophy ,David Hume,"Be a philosopher but, amid all your philosophy be still a man."
16123,Philosophy ,George Bernard Shaw,The philosopher is Nature's pilot - and there you have our difference; to be in hell is to drift: to be in heaven is to steer.
16124,Philosophy ,William Shakespeare,For there was never yet philosopher That could endure the toothache patiently.
16125,Philosophy ,Dietrich Bonhoeffer,"One's task is not to turn the world upside down, but to do what is necessary at the given place and with a due consideration of reality."
16126,Philosophy ,Sir Francis Bacon,A little philosophy inclineth man's mind to atheism; but depth in philosophy bringeth men's minds about to religion.
16127,Philosophy ,Henry Ward Beecher,The philosophy of one century is the common sense of the next.
16128,Philosophy ,Ambrose Bierce,Philosophy: A route of many roads leading from nowhere to nothing.
16129,Philosophy ,Edmund Burke,"Queen of arts, and daughter of heaven."
16130,Philosophy ,Havelock Ellis,"In philosophy, it is not the attainment of the goal that matters, it is the things that are met with by the way."
16131,Philosophy ,James Froude,"Philosophy goes no further than probabilities, and in every assertion keeps a doubt in reserve."
16132,Philosophy ,Joseph Joubert,Whence? wither? why? how? - these questions cover all philosophy.
16133,Philosophy ,William Shakespeare,"There are more things in heaven and earth, Horatio, Than are dreamt of in your philosophy."
16134,Philosophy ,William Shakespeare,There was never yet philosopher That could endure the toothache patiently.
16135,Philosophy ,George Bernard Shaw,The philosopher is Nature's pilot. And there you have our difference: to be in hell is to drift: to be in heaven is to steer.
16136,Philosophy ,Voltaire,The discovery of what is true and the practice of that which is good are the two most important objects of philosophy.
16137,Land ,Ralph Waldo Emerson,"If a man own land, the land owns him."
16138,Land ,Thomas Jefferson,The small landholders are the most precious part of a state.
16139,Land ,Leviticus,The land shall not be sold for ever: for the land is mine; for ye are strangers and sojourners with me.
16140,Land ,Legal maxim,That which is built upon the land goes with the land.
16141,Despotism ,Thomas Jefferson,It is the old practice of despots to use a part of the people to keep the rest in order.
16142,Despotism ,Walter Colton,Despotism can no more exist in a nation until the liberty of the press be destroyed than the night can happen before the sun is set.
16143,Despotism ,Algernon Sidney,"I will believe in the right of one man to govern a nation despotically when I find a man born unto the world with boots and spurs, and a nation with saddles on their backs."
16144,Revolution and Reform ,Edmund Burke,A nation without the means of reform is without the means of survival.
16145,Revolution and Reform ,Ralph Waldo Emerson,"Every reform was once a private opinion, and when it shall be a private opinion again, it will solve the problem of the age."
16146,Revolution and Reform ,George Moore,All reformers are bachelors.
16147,Revolution and Reform ,Eric Hoffer,Not actual suffering but the hope of better things incites people to revolt.
16148,Revolution and Reform ,Alexis de Tocqueville,The most dangerous moment for a bad government is when it begins to reform.
16149,Revolution and Reform ,Henry David Thoreau,There are a thousand hacking at the branches of evil to one who is striking at the roots.
16150,Revolution and Reform ,Mariano Azuela,Thinkers prepare the revolution; bandits carry it out.
16151,Revolution and Reform ,Aristotle,"Inferiors revolt in order that they may be equal, and equals that they may be superior."
16152,Revolution and Reform ,Benjamin Franklin,Resistance to tyrants is obedience to God.
16153,Revolution and Reform ,Margaret Mead,"In almost any society, I think, the quality of the non-conformists is like to be just as good as, and no better than that of the conformists."
16154,Revolution and Reform ,Daniel O'Connell,"Whatever little we have gained, we have gained by agitation, while we have uniformly lost by moderation."
16155,Revolution and Reform ,Lewis Mumford,Every generation revolts against its fathers and makes friends with its grandfathers.
16156,Revolution and Reform ,Will Rogers,"One revolution is like one cocktail, it just gets you organized for the next."
16157,Revolution and Reform ,James J. Walker,A reformer is a guy who rides through a sewer in a glass-bottomed boat.
16158,Revolution and Reform ,Richard S. Childs,A reformer is one who sets forth cheerfully toward sure defeat.
16159,Revolution and Reform ,T. S. Eliot,"The overwhelming pressure of mediocrity, sluggish and indomitable as a glacier, will mitigate the most violent, and depress the most exalted revolution."
16160,Revolution and Reform ,Mahatma Gandhi,"It is possible for a single individual to defy the whole might of an unjust empire to save his honour, his religion, his soul, and lay the foundation for that empire's fall or its regeneration."
16161,Revolution and Reform ,William Hazlitt,It is essential to the triumph of reform that it shall never succeed.
16162,Revolution and Reform ,Oscar Wilde,It is a dangerous thing to reform anyone.
16163,Revolution and Reform ,George Bernard Shaw,Reformers have the idea that change can be achieved by brute sanity.
16164,Revolution and Reform ,Oscar Wilde,"It is not the prisoners who need reformation, it is the prisons."
16165,Revolution and Reform ,Edmund Burke,"By gnawing through a dyke, even a rat may drown a nation."
16166,Revolution and Reform ,Andrei Voznesensky,The times spat at me. I spit back at the times.
16167,Revolution and Reform ,Thomas Carlyle,All reform except a moral one will prove unavailing.
16168,Revolution and Reform ,Thomas Jefferson,"I hold it, that a little rebellion now and then is a good thing, and as necessary in the political world as storms in the physical."
